VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,PJ_ou_PF,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços,Tam_Empresa,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento,Churned
250000.0,11.99,546961.0,79.0,1,1,0,0,1,9,20,8,2,0
58404.85,11.99,546961.0,79.0,1,1,0,0,1,9,25,10,15,0
71514.85,11.99,546961.0,79.0,1,1,0,0,1,9,28,10,18,0
71554.2,11.99,200698.0,84.0,1,1,0,0,1,10,9,10,26,0
13164.95,5.99,381478.0,123.0,1,0,1,0,1,9,16,10,4,0
35347.27,5.99,381478.0,123.0,1,0,1,0,1,9,17,10,9,0
13192.86,5.99,381478.0,123.0,1,0,1,0,1,9,19,10,9,0
70184.79,5.99,381478.0,123.0,1,0,1,0,1,9,19,10,15,0
22835.54,5.99,381478.0,123.0,1,0,1,0,1,9,20,10,8,0
13192.86,5.99,381478.0,123.0,1,0,1,0,1,9,21,10,9,0
70184.79,5.99,381478.0,123.0,1,0,1,0,1,9,21,10,15,0
52256.13,5.99,381478.0,123.0,1,0,1,0,1,9,25,10,17,0
22727.16,5.99,381478.0,123.0,1,0,1,0,1,9,28,10,16,0
1341.0,5.99,136336.0,121.0,1,0,1,0,1,10,2,11,5,0
13985.1,5.99,136336.0,121.0,1,0,1,0,1,10,4,10,22,0
36257.34,5.99,136336.0,121.0,1,0,1,0,1,10,9,10,29,0
13935.12,5.99,136336.0,121.0,1,0,1,0,1,10,9,10,29,0
23753.41,5.99,228480.0,119.0,1,1,0,0,2,9,16,10,3,0
35993.92,5.99,228480.0,119.0,1,1,0,0,2,9,19,10,8,0
22996.2,5.99,228480.0,119.0,1,1,0,0,2,9,23,10,10,0
22958.25,5.99,198236.0,121.0,1,1,0,0,2,10,4,10,23,0
21923.15,5.99,198236.0,121.0,1,1,0,0,2,10,15,11,1,0
16539.55,5.99,276012.0,119.0,1,1,0,0,2,9,16,10,4,0
55550.75,5.99,276012.0,119.0,1,1,0,0,2,9,21,10,9,0
54302.02,5.99,276012.0,119.0,1,1,0,0,2,9,30,10,18,0
55852.02,5.99,276012.0,119.0,1,1,0,0,2,9,30,10,18,0
49723.21,5.99,466746.0,117.0,1,1,0,0,2,10,2,10,22,0
33303.97,5.99,466746.0,117.0,1,1,0,0,2,10,3,10,22,0
33303.97,5.99,466746.0,117.0,1,1,0,0,2,10,10,10,29,0
36190.2,6.99,109014.0,108.0,1,0,0,1,2,9,16,10,11,0
33649.8,6.99,109014.0,108.0,1,0,0,1,2,9,30,10,25,0
33658.2,6.99,273632.0,104.0,1,0,0,1,2,10,1,10,26,0
33658.2,6.99,273632.0,104.0,1,0,0,1,2,10,7,11,1,0
33658.2,6.99,273632.0,104.0,1,0,0,1,2,10,9,11,5,0
67211.4,4.99,281089.0,114.0,1,1,0,0,0,9,16,10,2,0
126616.25,4.99,281089.0,114.0,1,1,0,0,0,9,17,10,3,0
57458.38,4.99,281089.0,114.0,1,1,0,0,0,9,24,10,10,0
80094.96,4.99,281089.0,114.0,1,1,0,0,0,9,30,10,16,0
53396.64,4.99,281089.0,114.0,1,1,0,0,0,9,30,10,16,0
56793.67,4.99,110977.0,121.0,1,1,0,0,0,10,7,10,23,0
88259.38,4.99,110977.0,121.0,1,1,0,0,0,10,10,10,26,0
52653.27,4.99,110977.0,121.0,1,1,0,0,0,10,10,10,26,0
23916.4,5.99,270823.0,97.0,1,0,0,1,1,9,16,10,2,0
67053.4,5.99,138742.0,97.0,1,0,0,1,1,10,5,10,22,0
95062.95,8.99,163358.0,115.0,1,0,0,1,0,9,16,10,2,0
42542.4,8.99,163358.0,115.0,1,0,0,1,0,9,17,10,3,0
76256.55,8.99,163358.0,115.0,1,0,0,1,0,9,20,10,8,0
59548.15,8.99,326627.0,108.0,1,0,0,1,0,10,7,10,23,0
38158.3,8.99,326627.0,108.0,1,0,0,1,0,10,15,10,31,0
33600.48,6.99,341254.0,123.0,1,0,1,0,1,9,16,10,4,0
64440.78,6.99,92349.0,120.0,1,0,1,0,1,10,2,10,22,0
15857.85,6.99,92349.0,120.0,1,0,1,0,1,10,5,10,23,0
49955.0,6.99,92349.0,120.0,1,0,1,0,1,10,8,10,26,0
41686.06,6.99,76468.0,94.0,1,0,1,0,0,9,16,10,3,1
42139.64,6.99,76468.0,94.0,1,0,1,0,0,9,18,10,5,1
15318.46,6.99,76468.0,94.0,1,0,1,0,0,9,30,10,17,0
14092.91,6.99,235928.0,94.0,1,0,1,0,0,10,16,11,5,0
21332.72,6.99,400669.0,118.0,1,0,1,0,0,9,16,10,3,0
21449.17,6.99,400669.0,118.0,1,0,1,0,0,9,18,10,5,0
21370.28,6.99,400669.0,118.0,1,0,1,0,0,9,24,10,11,0
65398.5,5.99,106047.0,100.0,1,1,0,0,1,9,16,10,2,0
207722.45,6.99,235583.5,119.0,1,1,0,0,2,9,16,10,2,0
15978.65,6.99,235583.5,119.0,1,1,0,0,2,9,17,10,3,0
69674.44,4.99,213747.0,109.0,1,0,1,0,1,9,16,10,16,0
71177.8,4.99,213747.0,109.0,1,0,1,0,1,9,20,10,22,0
69288.12,4.99,213747.0,109.0,1,0,1,0,1,9,28,10,29,0
69288.12,4.99,213747.0,109.0,1,0,1,0,1,9,30,10,30,0
71177.8,4.99,587839.0,105.0,1,0,1,0,1,10,2,11,1,0
69288.12,4.99,587839.0,105.0,1,0,1,0,1,10,3,11,5,0
71177.8,4.99,587839.0,105.0,1,0,1,0,1,10,8,11,7,0
69288.12,4.99,587839.0,105.0,1,0,1,0,1,10,8,11,7,0
38445.24,4.99,587839.0,105.0,1,0,1,0,1,10,8,11,7,0
69288.12,4.99,587839.0,105.0,1,0,1,0,1,10,10,11,9,0
69288.12,4.99,587839.0,105.0,1,0,1,0,1,10,11,11,12,0
48322.5,6.99,412365.0,125.0,1,0,1,0,2,9,16,10,31,0
31478.6,6.99,412365.0,125.0,1,0,1,0,2,9,18,11,5,0
78861.25,6.99,412365.0,125.0,1,0,1,0,2,9,19,11,5,0
110761.0,6.99,412365.0,125.0,1,0,1,0,2,9,23,11,7,0
109825.1,6.99,412365.0,125.0,1,0,1,0,2,9,24,11,8,0
94135.8,6.99,412365.0,125.0,1,0,1,0,2,9,26,11,12,0
47067.9,6.99,412365.0,125.0,1,0,1,0,2,9,28,11,12,0
47080.5,6.99,491541.0,134.0,1,0,1,0,2,10,4,11,19,0
110794.0,6.99,491541.0,134.0,1,0,1,0,2,10,7,11,21,0
31387.0,6.99,491541.0,134.0,1,0,1,0,2,10,7,11,21,0
78882.25,6.99,491541.0,134.0,1,0,1,0,2,10,8,11,22,0
94161.0,6.99,491541.0,134.0,1,0,1,0,2,10,10,11,26,0
78882.25,6.99,491541.0,134.0,1,0,1,0,2,10,10,11,26,0
15693.5,6.99,491541.0,134.0,1,0,1,0,2,10,12,11,26,0
105016.8,6.99,491541.0,134.0,1,0,1,0,2,10,15,11,29,0
30004.8,6.99,491541.0,134.0,1,0,1,0,2,10,16,11,30,0
76782.81,5.99,330399.0,108.0,1,1,0,0,1,9,17,10,29,0
129952.4,5.99,330399.0,108.0,1,1,0,0,1,9,18,10,8,0
129952.4,5.99,330399.0,108.0,1,1,0,0,1,9,30,10,18,0
16244.05,5.99,563902.0,116.0,1,1,0,0,1,10,4,10,22,0
17259.74,5.99,563902.0,116.0,1,1,0,0,1,10,8,11,22,0
129952.4,5.99,563902.0,116.0,1,1,0,0,1,10,14,11,1,0
2574.28,8.99,31619.0,84.0,1,0,0,1,1,9,17,10,23,0
3713.84,8.99,31619.0,84.0,1,0,0,1,1,9,28,11,5,0
3181.8,8.99,324672.0,86.0,1,0,0,1,1,10,5,11,12,0
69293.4,4.99,182834.0,99.0,1,0,0,1,1,9,17,10,5,0
69493.4,4.99,182834.0,99.0,1,0,0,1,1,9,17,10,5,0
141929.1,8.99,186494.0,104.0,1,0,1,0,1,9,17,10,16,0
51654.5,8.99,186494.0,104.0,1,0,1,0,1,9,19,10,18,0
103563.0,8.99,186494.0,104.0,1,0,1,0,1,9,25,10,24,0
51607.5,8.99,186494.0,104.0,1,0,1,0,1,9,26,10,25,0
134904.0,8.99,883110.0,101.0,1,0,1,0,1,10,2,10,31,0
48180.0,8.99,883110.0,101.0,1,0,1,0,1,10,3,11,5,0
70664.0,8.99,883110.0,101.0,1,0,1,0,1,10,7,11,5,0
48789.0,8.99,883110.0,101.0,1,0,1,0,1,10,9,11,7,0
46877.25,8.99,883110.0,101.0,1,0,1,0,1,10,16,11,16,0
210.17,6.99,348421.0,98.0,1,0,0,1,1,9,17,10,2,1
145.12,6.99,348421.0,98.0,1,0,0,1,1,9,17,10,23,0
34690.32,6.99,348421.0,98.0,1,0,0,1,1,9,23,10,8,0
60400.0,6.99,97108.0,89.0,1,0,0,1,1,9,17,10,3,0
73746.0,6.99,97108.0,89.0,1,0,0,1,1,9,18,10,8,0
51589.0,6.99,97108.0,89.0,1,0,0,1,1,9,25,10,15,0
60506.99,6.99,308139.0,92.0,1,0,0,1,1,10,4,10,22,0
51565.52,6.99,308139.0,92.0,1,0,0,1,1,10,8,10,24,0
20533.55,5.99,79478.0,108.0,1,0,0,1,2,9,17,10,3,0
16543.75,5.99,79478.0,108.0,1,0,0,1,2,9,17,10,3,0
26604.1,5.99,79478.0,108.0,1,0,0,1,2,9,19,10,5,0
26649.59,5.99,79478.0,108.0,1,0,0,1,2,9,23,10,10,0
13728.56,5.99,79478.0,108.0,1,0,0,1,2,9,25,10,11,0
41185.65,5.99,79478.0,108.0,1,0,0,1,2,9,26,10,15,0
13728.56,5.99,79478.0,108.0,1,0,0,1,2,9,26,10,15,0
14028.55,5.99,79478.0,108.0,1,0,0,1,2,9,27,10,15,0
27457.1,5.99,79478.0,108.0,1,0,0,1,2,9,27,10,15,0
13728.56,5.99,79478.0,108.0,1,0,0,1,2,9,27,10,15,0
16543.8,5.99,79478.0,108.0,1,0,0,1,2,9,29,10,16,0
27457.1,5.99,79478.0,108.0,1,0,0,1,2,9,29,10,16,0
14088.72,5.99,79478.0,108.0,1,0,0,1,2,9,30,10,22,0
41026.8,5.99,163802.0,122.0,1,0,0,1,2,10,1,10,17,0
16543.8,5.99,163802.0,122.0,1,0,0,1,2,10,2,10,18,0
1182.0,5.99,163802.0,122.0,1,0,0,1,2,10,2,11,5,1
27914.1,5.99,163802.0,122.0,1,0,0,1,2,10,2,10,18,0
14257.03,5.99,163802.0,122.0,1,0,0,1,2,10,3,10,19,0
16543.8,5.99,163802.0,122.0,1,0,0,1,2,10,6,10,23,0
20406.2,5.99,163802.0,122.0,1,0,0,1,2,10,7,10,23,0
40812.4,5.99,163802.0,122.0,1,0,0,1,2,10,7,10,23,0
20802.6,5.99,163802.0,122.0,1,0,0,1,2,10,8,10,24,0
14212.05,5.99,163802.0,122.0,1,0,0,1,2,10,8,10,24,0
16543.8,5.99,163802.0,122.0,1,0,0,1,2,10,8,10,24,0
20750.73,5.99,163802.0,122.0,1,0,0,1,2,10,11,10,29,0
20162.4,5.99,163802.0,122.0,1,0,0,1,2,10,15,10,31,0
16436.85,5.99,247027.0,122.0,1,0,0,1,2,9,17,10,3,0
33223.45,5.99,247027.0,122.0,1,0,0,1,2,9,20,10,9,0
16286.85,5.99,65784.0,84.0,1,0,0,1,2,10,8,10,24,1
38575.5,5.99,65784.0,84.0,1,0,0,1,2,10,11,10,29,0
47393.41,5.99,65784.0,84.0,1,0,0,1,2,10,16,11,1,0
17446.38,4.99,235262.0,96.0,1,1,0,0,2,9,17,10,8,0
53294.65,4.99,235262.0,96.0,1,1,0,0,2,9,24,10,10,0
53199.0,4.99,93001.0,119.0,1,1,0,0,2,10,7,10,23,0
69647.8,4.99,93001.0,119.0,1,1,0,0,2,10,8,10,24,0
48947.25,4.99,93001.0,119.0,1,1,0,0,2,10,9,10,25,0
59717.25,5.99,190505.0,112.0,1,0,1,0,1,9,17,10,8,0
120198.65,5.99,190505.0,112.0,1,0,1,0,1,9,26,10,16,0
122790.27,5.99,339273.0,115.0,1,0,1,0,1,10,10,10,30,0
117060.95,5.99,339273.0,115.0,1,0,1,0,1,10,16,11,5,0
31568.1,6.99,529174.0,116.0,1,1,0,0,2,9,17,11,1,0
31476.5,6.99,1785.0,107.0,1,1,0,0,2,10,1,11,16,0
21469.21,4.99,244490.0,112.0,1,0,0,1,2,9,17,10,8,0
21469.21,4.99,244490.0,112.0,1,0,0,1,2,9,17,10,8,0
15867.78,4.99,244490.0,112.0,1,0,0,1,2,9,24,10,15,0
21035.36,4.99,244490.0,106.0,1,0,0,1,2,10,5,10,25,0
17769.15,4.99,244490.0,106.0,1,0,0,1,2,10,5,10,25,0
20697.91,4.99,244490.0,106.0,1,0,0,1,2,10,11,10,31,0
17241.75,5.99,253666.0,117.0,1,0,1,0,1,9,17,10,5,0
22029.42,5.99,253666.0,117.0,1,0,1,0,1,9,18,10,8,0
15149.84,5.99,253666.0,117.0,1,0,1,0,1,9,21,10,9,0
17346.6,5.99,253666.0,117.0,1,0,1,0,1,9,26,10,15,0
42393.07,5.99,283851.0,110.0,1,0,1,0,1,10,5,10,23,0
16581.05,5.99,283851.0,110.0,1,0,1,0,1,10,16,11,5,0
140136.48,6.99,157793.0,122.0,1,1,0,0,1,9,17,10,3,0
114879.8,6.99,157793.0,122.0,1,1,0,0,1,9,19,10,5,0
140136.48,6.99,157793.0,122.0,1,1,0,0,1,9,24,10,10,0
42137.0,6.99,157793.0,122.0,1,1,0,0,1,9,25,10,15,0
98468.4,6.99,157793.0,122.0,1,1,0,0,1,9,26,10,15,0
114879.8,6.99,157793.0,122.0,1,1,0,0,1,9,27,10,15,0
76391.28,6.99,157793.0,122.0,1,1,0,0,1,9,28,10,15,0
140140.44,6.99,220267.0,120.0,1,1,0,0,1,10,5,10,22,0
31850.1,6.99,220267.0,120.0,1,1,0,0,1,10,7,10,23,0
31719.6,6.99,220267.0,120.0,1,1,0,0,1,10,10,10,26,0
114423.4,6.99,220267.0,120.0,1,1,0,0,1,10,11,10,29,0
110927.25,6.99,220267.0,120.0,1,1,0,0,1,10,15,10,31,0
78689.0,6.99,220267.0,120.0,1,1,0,0,1,10,16,11,1,0
41203.7,5.99,412182.0,109.0,1,0,0,1,2,9,17,10,3,0
45525.25,5.99,412182.0,109.0,1,0,0,1,2,9,24,10,11,0
25656.0,5.99,673326.0,105.0,1,0,0,1,2,10,1,10,17,0
53429.4,5.99,673326.0,105.0,1,0,0,1,2,10,2,10,18,0
16307.9,5.99,305779.0,129.0,1,1,0,0,1,9,17,10,3,0
16119.65,5.99,305779.0,129.0,1,1,0,0,1,9,23,10,9,0
20006.55,5.99,305779.0,129.0,1,1,0,0,1,9,24,10,10,0
16241.65,5.99,401074.0,121.0,1,1,0,0,1,10,7,10,23,0
16417.3,5.99,401074.0,121.0,1,1,0,0,1,10,7,10,23,0
21562.83,5.99,401074.0,121.0,1,1,0,0,1,10,9,10,25,0
16417.3,5.99,401074.0,121.0,1,1,0,0,1,10,11,10,29,0
11931.96,5.99,401074.0,121.0,1,1,0,0,1,10,16,11,1,0
8502.21,4.99,326166.0,138.0,1,0,0,1,1,9,17,11,1,0
3877.75,4.99,326166.0,138.0,1,0,0,1,1,9,17,11,1,0
1916.29,4.99,326166.0,138.0,1,0,0,1,1,9,23,11,7,1
3267.27,4.99,326166.0,138.0,1,0,0,1,1,9,23,11,7,1
95805.02,4.99,326166.0,138.0,1,0,0,1,1,9,24,11,8,0
6234.95,4.99,326166.0,138.0,1,0,0,1,1,9,29,11,14,0
11878.82,4.99,210562.0,139.0,1,0,0,1,1,10,12,11,27,1
36405.6,11.99,104776.0,102.0,1,0,0,1,1,9,17,10,3,0
37843.8,11.99,104776.0,102.0,1,0,0,1,1,9,24,10,10,0
37541.85,11.99,104776.0,102.0,1,0,0,1,1,9,30,10,16,0
18390.75,6.99,130519.0,90.0,1,0,0,1,1,9,17,10,22,0
18390.75,6.99,130519.0,90.0,1,0,0,1,1,9,19,10,22,0
18390.75,6.99,130519.0,90.0,1,0,0,1,1,9,20,10,22,0
18390.75,6.99,130519.0,90.0,1,0,0,1,1,9,24,10,23,0
18390.75,6.99,130519.0,90.0,1,0,0,1,1,9,26,10,31,0
18390.75,6.99,137110.0,92.0,1,0,0,1,1,10,5,11,6,0
18390.75,6.99,137110.0,92.0,1,0,0,1,1,10,8,11,6,0
18390.75,6.99,137110.0,92.0,1,0,0,1,1,10,9,11,7,0
21400.25,4.99,687301.0,85.0,1,1,0,0,0,9,17,10,8,0
48448.93,4.99,687301.0,85.0,1,1,0,0,0,9,17,10,8,0
48232.88,4.99,687301.0,85.0,1,1,0,0,0,9,19,10,10,0
103788.77,4.99,687301.0,85.0,1,1,0,0,0,9,19,10,10,0
135239.92,4.99,687301.0,85.0,1,1,0,0,0,9,20,10,11,0
27081.67,4.99,687301.0,85.0,1,1,0,0,0,9,23,10,15,0
64310.5,4.99,687301.0,85.0,1,1,0,0,0,9,23,10,15,0
119514.35,4.99,687301.0,85.0,1,1,0,0,0,9,24,10,15,0
64029.47,4.99,687301.0,85.0,1,1,0,0,0,9,27,10,16,0
32155.25,4.99,687301.0,85.0,1,1,0,0,0,9,29,10,23,0
48232.88,4.99,402617.0,90.0,1,1,0,0,0,10,2,10,23,0
135023.81,4.99,402617.0,90.0,1,1,0,0,0,10,2,10,23,0
64310.5,4.99,402617.0,90.0,1,1,0,0,0,10,3,10,24,0
64310.5,4.99,402617.0,90.0,1,1,0,0,0,10,4,10,25,0
21088.54,4.99,402617.0,90.0,1,1,0,0,0,10,5,10,24,0
64310.5,4.99,402617.0,90.0,1,1,0,0,0,10,5,10,26,0
135023.81,4.99,402617.0,90.0,1,1,0,0,0,10,6,10,30,0
14785.8,4.99,402617.0,90.0,1,1,0,0,0,10,8,10,24,0
119323.37,4.99,402617.0,90.0,1,1,0,0,0,10,10,10,31,0
135023.81,4.99,402617.0,90.0,1,1,0,0,0,10,10,10,31,0
103622.92,4.99,402617.0,90.0,1,1,0,0,0,10,11,11,1,0
62801.77,4.99,402617.0,90.0,1,1,0,0,0,10,11,11,1,0
64310.5,4.99,402617.0,90.0,1,1,0,0,0,10,12,11,5,0
48227.9,4.99,402617.0,90.0,1,1,0,0,0,10,15,11,5,0
62273.67,4.99,402617.0,90.0,1,1,0,0,0,10,16,11,6,0
33406.5,11.99,245198.0,117.0,1,1,0,0,1,9,17,10,17,0
38476.25,5.99,113747.0,100.0,1,1,0,0,0,9,17,10,3,0
35487.0,5.99,113747.0,100.0,1,1,0,0,0,9,26,10,15,0
52630.39,5.99,177273.0,102.0,1,1,0,0,0,10,7,10,23,0
14024.74,5.99,177273.0,102.0,1,1,0,0,0,10,15,11,1,0
17229.51,5.99,361090.0,121.0,1,0,0,1,2,9,17,10,4,0
23242.08,5.99,361090.0,121.0,1,0,0,1,2,9,17,10,4,0
23202.4,5.99,361090.0,121.0,1,0,0,1,2,9,21,10,8,0
41689.9,5.99,361090.0,121.0,1,0,0,1,2,9,26,10,15,0
47824.8,5.99,361090.0,121.0,1,0,0,1,2,9,26,10,15,0
16677.5,5.99,361090.0,121.0,1,0,0,1,2,9,27,10,15,0
41921.56,5.99,95696.0,121.0,1,0,0,1,2,10,1,10,18,0
12166.15,5.99,95696.0,121.0,1,0,0,1,2,10,5,10,22,0
17239.28,5.99,95696.0,121.0,1,0,0,1,2,10,7,10,24,0
20625.36,5.99,95696.0,121.0,1,0,0,1,2,10,8,10,25,0
42930.0,5.99,288890.0,99.0,1,1,0,0,2,9,17,10,3,0
72220.77,5.99,288890.0,99.0,1,1,0,0,2,9,20,10,8,0
21043.0,5.99,340175.0,94.0,1,1,0,0,2,10,15,10,31,0
13455.15,6.99,281719.0,128.0,1,1,0,0,2,9,17,10,3,0
45449.6,6.99,281719.0,128.0,1,1,0,0,2,9,23,10,10,0
36176.3,6.99,281719.0,128.0,1,1,0,0,2,9,23,10,9,0
27147.9,6.99,281719.0,128.0,1,1,0,0,2,9,25,10,11,0
18011.3,6.99,62729.0,123.0,1,1,0,0,2,10,4,10,22,0
54033.9,6.99,62729.0,123.0,1,1,0,0,2,10,9,10,26,0
35379.3,6.99,62729.0,123.0,1,1,0,0,2,10,9,10,26,0
22178.85,6.99,62729.0,123.0,1,1,0,0,2,10,11,10,29,0
14147.25,6.99,62729.0,123.0,1,1,0,0,2,10,11,10,29,0
51514.95,6.99,62729.0,123.0,1,1,0,0,2,10,15,10,31,0
28244.5,6.99,62729.0,123.0,1,1,0,0,2,10,15,10,31,0
37371.7,5.99,51591.0,80.0,1,1,0,0,2,9,17,10,3,0
40404.2,5.99,51591.0,80.0,1,1,0,0,2,9,24,10,10,0
79758.4,5.99,51591.0,80.0,1,1,0,0,2,9,25,10,11,0
76075.4,5.99,51591.0,80.0,1,1,0,0,2,9,27,10,15,0
79474.4,5.99,51591.0,80.0,1,1,0,0,2,9,30,10,16,0
40139.0,5.99,69778.0,78.0,1,1,0,0,2,10,2,10,18,0
39067.2,5.99,69778.0,78.0,1,1,0,0,2,10,15,10,31,0
47484.75,5.99,113668.0,105.0,1,1,0,0,0,9,17,10,17,0
48350.25,5.99,113668.0,105.0,1,1,0,0,0,9,18,10,18,0
22299.7,5.99,205810.0,103.0,1,1,0,0,0,10,14,11,13,0
34130.68,6.99,128177.0,153.0,1,0,0,1,0,9,17,10,16,0
29170.61,6.99,128177.0,153.0,1,0,0,1,0,9,21,10,17,0
29810.85,6.99,202987.0,156.0,1,0,0,1,0,10,10,11,6,0
46380.01,6.99,202987.0,156.0,1,0,0,1,0,10,12,11,7,0
20545.0,5.99,279755.0,100.0,1,0,0,1,2,9,17,10,4,0
11995.01,5.99,279755.0,100.0,1,0,0,1,2,9,18,10,4,0
12495.0,5.99,279755.0,100.0,1,0,0,1,2,9,20,10,9,0
21095.0,5.99,279755.0,100.0,1,0,0,1,2,9,30,10,16,0
12470.0,5.99,279755.0,100.0,1,0,0,1,2,9,30,10,16,0
20595.0,5.99,436889.0,102.0,1,0,0,1,2,10,1,10,17,0
12670.0,5.99,436889.0,102.0,1,0,0,1,2,10,1,10,17,0
12670.0,5.99,436889.0,102.0,1,0,0,1,2,10,7,10,23,0
23458.92,6.99,19371.0,108.0,1,1,0,0,0,9,17,10,15,0
22953.33,6.99,19371.0,108.0,1,1,0,0,0,9,21,10,19,0
35616.135,6.99,116953.0,115.0,1,1,0,0,0,10,4,11,1,0
23143.79,6.99,116953.0,115.0,1,1,0,0,0,10,7,11,5,0
45339.0,4.99,239337.0,103.0,1,0,0,1,1,9,17,10,3,0
39200.55,4.99,239337.0,103.0,1,0,0,1,1,9,28,10,15,0
44399.1,4.99,481830.0,105.0,1,0,0,1,1,10,10,10,26,0
26010.48,6.99,123540.0,108.0,1,0,0,1,1,9,17,10,5,0
14797.67,6.99,123540.0,108.0,1,0,0,1,1,9,20,10,8,0
35268.61,6.99,157587.0,115.0,1,0,0,1,1,10,16,11,5,0
21458.19,5.99,107504.0,107.0,1,0,1,0,1,9,17,10,9,0
12905.1,5.99,107504.0,107.0,1,0,1,0,1,9,20,10,15,0
21508.49,5.99,107504.0,107.0,1,0,1,0,1,9,21,10,15,0
1423.6,6.99,707439.0,99.0,1,0,0,1,0,9,17,10,2,0
76808.2,6.99,707439.0,99.0,1,0,0,1,0,9,21,10,6,0
226.0,6.99,149528.0,98.0,1,0,0,1,0,10,2,10,26,1
33658.4,5.99,104784.0,107.0,1,0,1,0,1,9,17,10,3,0
85667.8,6.99,561337.0,106.0,1,1,0,0,1,9,17,10,3,0
50654.05,6.99,561337.0,106.0,1,1,0,0,1,9,18,10,4,0
88486.15,6.99,561337.0,106.0,1,1,0,0,1,9,24,10,10,0
13181.7,6.99,561337.0,106.0,1,1,0,0,1,9,30,10,16,0
88364.65,6.99,29715.0,110.0,1,1,0,0,1,10,3,10,19,0
82980.05,6.99,29715.0,110.0,1,1,0,0,1,10,7,10,23,0
66186.75,6.99,29715.0,110.0,1,1,0,0,1,10,12,10,29,0
80264.65,6.99,29715.0,110.0,1,1,0,0,1,10,16,11,1,0
27412.7,5.99,228480.0,119.0,1,1,0,0,2,9,17,10,3,0
58855.05,5.99,287094.0,108.0,1,1,0,0,2,10,9,10,25,0
56991.11,4.99,391529.0,112.0,1,1,0,0,1,9,17,10,8,0
66007.74,4.99,391529.0,112.0,1,1,0,0,1,9,27,10,16,0
45397.73,4.99,391529.0,112.0,1,1,0,0,1,9,29,10,19,0
45815.41,4.99,32404.0,109.0,1,1,0,0,1,10,6,10,26,0
17004.0,11.99,104789.0,122.0,1,0,0,1,2,9,17,10,3,0
13613.9,11.99,104789.0,122.0,1,0,0,1,2,9,17,10,3,0
17344.2,11.99,104789.0,122.0,1,0,0,1,2,9,18,10,4,0
13545.0,11.99,104789.0,122.0,1,0,0,1,2,9,19,10,5,0
33888.0,11.99,104789.0,122.0,1,0,0,1,2,9,19,10,5,0
21672.0,11.99,104789.0,122.0,1,0,0,1,2,9,21,10,8,0
46131.0,11.99,104789.0,122.0,1,0,0,1,2,9,22,10,9,0
18963.0,11.99,104789.0,122.0,1,0,0,1,2,9,22,10,9,0
18963.0,11.99,104789.0,122.0,1,0,0,1,2,9,23,10,9,0
27750.08,11.99,104789.0,122.0,1,0,0,1,2,9,26,10,15,0
33888.0,11.99,104789.0,122.0,1,0,0,1,2,9,27,10,15,0
42853.65,11.99,522937.0,127.0,1,0,0,1,2,10,1,10,17,0
17243.0,11.99,522937.0,127.0,1,0,0,1,2,10,3,10,19,0
42240.0,11.99,522937.0,127.0,1,0,0,1,2,10,3,10,19,0
14080.01,11.99,522937.0,127.0,1,0,0,1,2,10,4,10,22,0
14080.01,11.99,522937.0,127.0,1,0,0,1,2,10,5,10,22,0
33678.0,11.99,522937.0,127.0,1,0,0,1,2,10,10,10,26,0
35904.24,11.99,522937.0,127.0,1,0,0,1,2,10,11,10,29,0
13910.51,11.99,522937.0,127.0,1,0,0,1,2,10,12,10,29,0
22256.8,11.99,522937.0,127.0,1,0,0,1,2,10,12,10,29,0
27821.0,11.99,522937.0,127.0,1,0,0,1,2,10,14,10,30,0
37331.73,5.99,209440.0,107.0,1,0,1,0,1,9,17,10,3,0
77797.52,5.99,108923.0,106.0,1,0,0,1,2,9,17,10,3,0
134122.4,5.99,108923.0,106.0,1,0,0,1,2,9,20,10,8,0
49401.84,5.99,108923.0,106.0,1,0,0,1,2,9,30,10,16,0
128648.05,5.99,267021.0,112.0,1,0,0,1,2,10,2,10,18,0
17381.45,6.99,176763.0,97.0,1,0,0,1,1,9,17,10,4,0
17280.0,6.99,176763.0,97.0,1,0,0,1,1,9,23,10,9,0
16875.55,6.99,176763.0,97.0,1,0,0,1,1,9,28,10,16,0
16875.55,6.99,176763.0,97.0,1,0,0,1,1,9,30,10,16,1
43876.43,6.99,534732.0,92.0,1,0,0,1,1,10,5,10,22,0
21031.7,6.99,534732.0,92.0,1,0,0,1,1,10,8,10,24,0
17280.0,6.99,534732.0,92.0,1,0,0,1,1,10,8,10,24,1
2050.0,6.99,534732.0,92.0,1,0,0,1,1,10,8,10,24,1
33072.58,4.99,616888.0,106.0,1,1,0,0,2,9,17,10,9,0
33072.58,4.99,616888.0,106.0,1,1,0,0,2,9,18,10,15,0
33575.58,4.99,616888.0,106.0,1,1,0,0,2,9,20,10,15,0
33525.29,4.99,616888.0,106.0,1,1,0,0,2,9,24,10,16,0
31446.38,4.99,616888.0,106.0,1,1,0,0,2,9,27,10,22,0
46813.21,4.99,134819.0,102.0,1,0,0,1,1,9,17,10,16,0
46495.43,4.99,134819.0,102.0,1,0,0,1,1,9,18,10,16,0
