VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,INADIMPLENCIA,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento
61877.79,5.99,250289.0,81.0,1,3,2,1,0,7,16,8,1
19818.4,4.99,106873.0,108.0,1,1,2,3,0,6,27,7,19
19793.25,4.99,135664.0,111.0,1,1,2,3,0,7,5,7,29
19211.35,6.99,136922.0,100.0,1,3,1,1,0,6,27,7,15
19260.87,6.99,136922.0,100.0,1,3,1,1,0,6,30,7,18
591.0,6.99,693606.0,105.0,1,3,1,1,1,7,4,8,6
30181.0,6.99,150950.0,137.0,1,1,3,3,0,6,27,7,15
30841.4,6.99,444860.0,146.0,1,1,3,3,0,7,3,7,19
30571.25,6.99,444860.0,146.0,1,1,3,3,0,7,16,8,1
31311.66,6.99,570549.0,163.0,1,1,3,1,0,6,27,7,23
26785.9,5.99,223840.0,103.0,1,1,2,2,0,6,27,7,15
26757.2,5.99,225305.0,100.0,1,1,2,2,0,7,3,7,19
45228.4,5.99,225305.0,100.0,1,1,2,2,0,7,6,7,23
28295.4,5.99,225305.0,100.0,1,1,2,2,0,7,13,7,30
45298.4,5.99,225305.0,100.0,1,1,2,2,0,7,15,7,31
14300.0,4.99,239337.0,117.0,1,1,3,2,0,6,27,7,15
34149.9,4.99,720295.0,119.0,1,1,3,2,0,7,9,7,25
59071.7,5.99,737070.0,143.0,1,2,5,2,0,6,27,7,15
62443.4,5.99,76769.0,136.0,1,2,5,2,0,7,4,7,22
58348.0,5.99,76769.0,136.0,1,2,5,2,0,7,11,7,29
58094.9,5.99,76769.0,136.0,1,2,5,2,0,7,16,8,1
175257.5,6.99,149765.0,147.0,1,3,2,2,0,6,27,7,15
164643.15,6.99,149765.0,147.0,1,3,2,2,0,6,28,7,15
158706.15,6.99,486682.0,153.0,1,3,2,2,0,7,5,7,22
158705.9,6.99,486682.0,153.0,1,3,2,2,0,7,9,7,25
27195.89,6.99,139145.0,107.0,1,2,1,3,0,6,27,7,15
19305.79,6.99,370981.0,100.0,1,2,1,3,0,7,2,7,22
591.0,6.99,370981.0,100.0,1,2,1,3,1,7,3,8,6
36622.0,5.99,11771.0,114.0,1,2,2,2,0,6,27,7,15
40840.7,5.99,22784.0,110.0,1,2,2,2,0,7,1,7,17
14616.84,5.99,186034.0,110.0,1,2,2,2,1,6,27,7,15
7745.23,5.99,100262.0,117.0,1,2,2,2,1,7,5,7,23
11872.78,5.99,100262.0,117.0,1,2,2,2,1,7,7,7,25
6872.78,5.99,100262.0,117.0,1,2,2,2,1,7,7,7,25
3644.73,5.99,100262.0,117.0,1,2,2,2,1,7,9,7,29
5544.73,5.99,100262.0,117.0,1,2,2,2,1,7,9,7,29
13589.92,5.99,100262.0,117.0,1,2,2,2,1,7,16,8,5
15345.0,5.99,346391.0,106.0,1,2,1,3,0,6,27,7,29
14975.0,5.99,102691.0,103.0,1,2,1,3,0,7,8,8,8
14775.0,5.99,102691.0,103.0,1,2,1,3,0,7,15,8,14
70716.8,5.99,487555.0,135.0,1,3,1,3,0,6,27,8,5
70716.8,5.99,487555.0,135.0,1,3,1,3,0,6,30,8,5
71128.2,5.99,267251.0,132.0,1,3,1,3,0,7,7,8,12
71128.2,5.99,267251.0,132.0,1,3,1,3,0,7,7,8,12
71128.2,5.99,267251.0,132.0,1,3,1,3,0,7,8,8,13
70237.2,5.99,267251.0,132.0,1,3,1,3,0,7,9,8,14
128885.9,5.99,245803.0,125.0,1,2,2,3,0,6,28,7,22
11712.37,5.99,243461.0,115.0,1,3,1,3,0,6,28,7,22
19405.93,5.99,106831.0,119.0,1,3,1,3,0,7,12,8,5
15350.57,5.99,318258.0,98.0,1,1,3,2,0,6,28,7,18
19070.41,5.99,141223.0,97.0,1,1,3,2,0,7,5,7,25
15507.04,5.99,141223.0,97.0,1,1,3,2,0,7,8,7,29
19120.48,5.99,141223.0,97.0,1,1,3,2,0,7,15,8,5
15507.04,5.99,141223.0,97.0,1,1,3,2,0,7,15,8,5
15155.79,5.99,141223.0,97.0,1,1,3,2,0,7,15,8,5
44570.67,6.99,106170.0,115.0,1,1,2,2,0,6,28,7,15
34777.86,6.99,113666.0,104.0,1,1,2,2,0,7,8,7,24
55657.15,6.99,113666.0,104.0,1,1,2,2,0,7,15,7,31
32083.04,5.99,61618.0,128.0,1,2,1,1,0,6,28,7,13
103629.47,4.99,222574.0,111.0,1,1,1,2,0,6,28,7,18
67967.14,4.99,222574.0,111.0,1,1,1,2,0,6,29,7,22
65860.44,4.99,75700.0,102.0,1,1,1,2,0,7,3,7,23
82112.82,4.99,75700.0,102.0,1,1,1,2,0,7,7,7,29
69341.4,4.99,75700.0,102.0,1,1,1,2,0,7,9,7,29
21625.0,4.99,683805.0,132.0,1,3,5,3,0,6,28,7,15
29591.01,4.99,61857.0,119.0,1,3,5,3,0,7,7,7,23
41436.0,4.99,61857.0,119.0,1,3,5,3,0,7,9,7,26
82117.9,4.99,61857.0,119.0,1,3,5,3,0,7,12,7,29
30274.33,5.99,351513.0,129.0,1,3,3,1,0,6,28,7,18
30088.53,5.99,490665.0,120.0,1,3,3,1,0,7,3,7,23
46071.81,5.99,490665.0,120.0,1,3,3,1,0,7,11,7,31
51905.15,5.99,527129.0,94.0,1,1,3,2,0,6,28,7,15
38295.87,6.99,315875.0,137.0,1,2,3,1,0,6,28,7,16
27493.11,6.99,315875.0,137.0,1,2,3,1,0,6,30,7,18
49662.51,6.99,466851.0,132.0,1,2,3,1,0,7,2,7,22
19119.91,6.99,466851.0,132.0,1,2,3,1,0,7,12,7,30
84113.8,6.99,244102.0,105.0,1,1,2,2,0,6,28,7,15
33010.45,6.99,26374.0,104.0,1,1,2,2,0,7,3,7,19
75902.9,6.99,26374.0,104.0,1,1,2,2,0,7,10,7,26
44469.2,8.99,259587.0,135.0,1,1,3,2,0,6,29,7,16
78363.95,8.99,259587.0,135.0,1,1,3,2,0,6,30,7,16
1004.7,8.99,114695.0,140.0,1,1,3,2,0,7,3,8,5
50873.2,8.99,114695.0,140.0,1,1,3,2,0,7,8,7,24
59114.31,8.99,114695.0,140.0,1,1,3,2,0,7,10,7,26
59114.11,8.99,114695.0,140.0,1,1,3,2,0,7,13,7,30
59879.9,5.99,374184.0,131.0,1,3,1,2,0,6,30,7,16
21976.45,5.99,319409.0,137.0,1,3,1,2,0,7,8,7,24
53722.85,4.99,432925.0,130.0,1,1,3,2,0,6,30,7,16
32913.15,4.99,701399.0,129.0,1,1,3,2,0,7,5,7,22
33133.5,4.99,701399.0,129.0,1,1,3,2,0,7,9,7,25
33633.5,4.99,701399.0,129.0,1,1,3,2,0,7,11,7,29
33133.5,4.99,701399.0,129.0,1,1,3,2,0,7,12,7,29
16100.92,6.99,58512.0,113.0,1,3,1,1,0,6,30,7,29
20702.19,6.99,47749.0,119.0,1,3,1,1,0,7,2,7,30
15798.58,6.99,47749.0,119.0,1,3,1,1,0,7,5,8,2
15197.38,6.99,47749.0,119.0,1,3,1,1,0,7,14,8,12
20656.84,6.99,47749.0,119.0,1,3,1,1,0,7,14,8,12
31758.0,6.99,1014989.0,120.0,1,1,3,3,0,6,30,7,30
360.0,6.99,302488.0,125.0,1,1,3,3,1,7,7,8,21
59440.8,11.99,228916.0,113.0,1,2,4,1,0,6,30,7,16
1182.0,11.99,136469.0,78.0,1,2,4,1,0,7,3,8,5
11620.67,6.99,396984.0,100.0,1,3,1,2,0,6,30,7,25
129720.0,11.99,66162.0,114.0,1,1,1,1,0,6,30,7,16
128374.0,11.99,285357.0,107.0,1,1,1,1,0,7,1,7,17
62700.0,11.99,285357.0,107.0,1,1,1,1,0,7,15,7,31
155641.52,5.99,354782.0,127.0,1,1,1,1,0,6,30,7,17
19258.67,6.99,235928.0,113.0,1,2,4,1,0,6,30,7,18
592.22,6.99,92398.0,117.0,1,3,3,2,1,6,30,9,5
30629.95,5.99,707601.0,107.0,1,3,3,3,0,6,30,7,16
48033.7,5.99,362573.0,115.0,1,3,3,3,0,7,1,7,17
57736.81,5.99,362573.0,115.0,1,3,3,3,0,7,8,7,24
301.18,6.99,5746.0,113.0,1,3,1,3,1,6,30,8,5
646.55,11.99,104168.0,126.0,1,3,2,3,1,6,30,8,5
52100.0,6.99,234489.0,108.0,1,1,2,2,0,6,30,7,16
56911.8,6.99,113201.0,104.0,1,1,2,2,0,7,1,7,17
42432.35,6.99,113201.0,104.0,1,1,2,2,0,7,7,7,23
42513.71,6.99,113201.0,104.0,1,1,2,2,0,7,14,7,30
73737.92,4.99,142909.0,99.0,1,2,3,2,0,6,30,7,16
48401.94,4.99,39784.0,106.0,1,2,3,2,0,7,12,7,29
43617.71,6.99,234489.0,115.0,1,1,5,2,0,6,30,7,23
22287.07,6.99,757196.0,116.0,1,1,5,2,0,7,1,7,24
69508.85,6.99,95710.0,126.0,1,2,2,2,0,6,30,7,26
62744.73,6.99,61478.0,126.0,1,2,2,2,0,7,5,7,30
32625.11,6.99,61478.0,126.0,1,2,2,2,0,7,12,8,6
37520.0,4.99,375896.0,101.0,1,2,1,1,0,6,30,7,16
176082.0,4.99,245179.0,119.0,1,3,2,3,0,6,30,7,17
175728.0,4.99,312834.0,131.0,1,3,2,3,0,7,2,7,19
40917.0,5.99,238418.0,79.0,1,2,1,3,0,6,30,7,16
66432.05,5.99,207951.0,86.0,1,2,1,3,0,7,2,7,18
22657.8,5.99,207951.0,86.0,1,2,1,3,0,7,3,7,19
22657.8,5.99,207951.0,86.0,1,2,1,3,0,7,7,7,23
58995.2,5.99,207951.0,86.0,1,2,1,3,0,7,9,7,25
56313.9,5.99,207951.0,86.0,1,2,1,3,0,7,11,7,29
14634.98,6.99,161990.0,104.0,1,1,1,3,0,6,30,7,17
15624.0,6.99,179777.0,103.0,1,1,1,3,0,7,11,7,29
123333.5,5.99,57822.0,102.0,1,1,1,2,0,7,1,10,10
37513.4,5.99,757151.0,140.0,1,1,1,3,0,7,1,7,17
38064.7,5.99,757151.0,140.0,1,1,1,3,0,7,10,7,26
74869.64,5.99,235055.0,98.0,1,3,1,3,0,7,1,7,17
15228.25,5.99,235055.0,98.0,1,3,1,3,0,7,2,7,18
103831.75,5.99,235055.0,98.0,1,3,1,3,0,7,9,7,25
31875.0,11.99,251474.0,122.0,1,1,2,3,0,7,1,8,15
31616.0,11.99,251474.0,122.0,1,1,2,3,0,7,15,8,29
31272.4,4.99,195472.0,113.0,1,1,2,3,0,7,1,7,17
15537.25,4.99,195472.0,113.0,1,1,2,3,0,7,7,7,23
60967.0,4.99,195472.0,113.0,1,1,2,3,0,7,11,7,29
26576.48,4.99,195472.0,113.0,1,1,2,3,0,7,15,7,31
19.14,4.99,233583.0,105.0,1,1,2,2,0,7,1,7,23
19716.15,4.99,233583.0,105.0,1,1,2,2,0,7,9,7,24
13376.2,4.99,233583.0,105.0,1,1,2,2,0,7,16,7,31
89057.1,5.99,375741.0,132.0,1,1,1,3,0,7,1,7,17
1341.0,5.99,375741.0,132.0,1,1,1,3,0,7,3,8,5
155346.25,5.99,375741.0,132.0,1,1,1,3,0,7,11,7,29
71646.2,5.99,375741.0,132.0,1,1,1,3,0,7,14,7,30
42927.0,5.99,199831.0,153.0,1,1,1,2,0,7,1,7,23
28532.0,5.99,199831.0,153.0,1,1,1,2,0,7,14,8,5
29399.0,4.99,239119.0,119.0,1,3,5,3,0,7,1,7,23
14895.7,6.99,234082.0,138.0,1,1,2,3,0,7,1,7,17
19797.4,6.99,234082.0,138.0,1,1,2,3,0,7,9,7,26
19804.25,5.99,193678.0,117.0,1,1,2,3,0,7,1,7,17
19829.0,5.99,193678.0,117.0,1,1,2,3,0,7,4,7,22
19213.44,5.99,274054.0,123.0,1,3,3,1,0,7,1,7,22
60317.65,5.99,274054.0,123.0,1,3,3,1,0,7,8,7,29
30374.74,5.99,274054.0,123.0,1,3,3,1,0,7,13,8,5
42767.69,5.99,274054.0,123.0,1,3,3,1,0,7,15,8,5
149324.7,4.99,250876.0,106.0,1,1,3,3,0,7,1,7,16
11680.19,5.99,167588.0,112.0,1,2,3,3,0,7,1,7,18
82979.83,5.99,242985.0,119.0,1,2,2,2,0,7,1,7,19
43019.17,5.99,242985.0,119.0,1,2,2,2,0,7,8,7,26
65061.05,5.99,242985.0,119.0,1,2,2,2,0,7,11,7,30
30603.4,6.99,211505.0,80.0,1,1,1,2,0,7,1,7,17
30574.0,4.99,102668.0,133.0,1,1,1,3,0,7,1,8,6
48237.0,4.99,22329.0,117.0,1,1,2,2,0,7,1,7,31
57509.8,6.99,397979.0,96.0,1,2,3,3,0,7,2,7,22
32856.25,5.99,972531.0,98.0,1,3,3,3,0,7,2,7,18
19916.85,5.99,972531.0,98.0,1,3,3,3,0,7,14,7,30
19416.85,5.99,972531.0,98.0,1,3,3,3,0,7,15,7,31
15476.21,4.99,102484.0,136.0,1,2,3,2,0,7,2,7,23
30597.05,4.99,102484.0,136.0,1,2,3,2,0,7,8,7,30
30.0,5.99,191660.0,113.0,1,2,2,1,1,7,2,7,17
61031.7,5.99,337777.0,101.0,1,3,3,3,0,7,2,7,18
134226.0,5.99,226310.0,128.0,1,1,2,1,0,7,2,7,18
133128.0,5.99,226310.0,128.0,1,1,2,1,0,7,9,7,25
133128.0,5.99,226310.0,128.0,1,1,2,1,0,7,16,8,1
30321.4,5.99,7081.0,86.0,1,1,4,3,0,7,2,7,18
91133.25,5.99,7081.0,86.0,1,1,4,3,0,7,4,7,22
106269.57,4.99,174008.0,135.0,1,3,3,3,0,7,2,7,26
17917.54,4.99,174008.0,135.0,1,3,3,3,0,7,4,7,26
88856.59,4.99,174008.0,135.0,1,3,3,3,0,7,12,8,5
17821.57,4.99,174008.0,135.0,1,3,3,3,0,7,15,8,6
110943.0,5.99,735300.0,80.0,1,3,2,2,0,7,3,7,22
1182.0,5.99,741799.0,118.0,1,1,3,2,0,7,3,8,5
14397.63,8.99,43955.0,103.0,1,1,2,1,1,7,3,8,7
103953.5,5.99,577748.0,116.0,1,3,1,2,0,7,3,7,29
9846.83,5.99,577748.0,116.0,1,3,1,2,0,7,7,8,22
117724.0,5.99,577748.0,116.0,1,3,1,2,0,7,9,8,5
126871.36,5.99,577748.0,116.0,1,3,1,2,0,7,14,8,26
56027.71,6.99,29648.0,94.0,1,3,2,3,0,7,3,7,22
45015.04,6.99,29648.0,94.0,1,3,2,3,0,7,10,7,29
32281.5,5.99,231689.0,105.0,1,1,1,1,0,7,3,7,18
58275.6,5.99,231689.0,105.0,1,1,1,1,0,7,8,7,23
1182.0,5.99,270613.0,107.0,1,1,3,1,0,7,3,8,5
30194.59,5.99,270613.0,107.0,1,1,3,1,0,7,11,7,29
30849.2,5.99,270613.0,107.0,1,1,3,1,0,7,15,7,31
1182.0,4.99,174825.0,142.0,1,3,5,1,0,7,3,8,5
1182.0,4.99,125072.0,111.0,1,2,2,3,0,7,3,8,5
52380.19,4.99,125072.0,111.0,1,2,2,3,0,7,5,7,30
68895.84,4.99,260932.0,117.0,1,1,2,3,0,7,3,7,31
40379.25,6.99,255811.0,115.0,1,2,3,2,0,7,3,7,19
44843.0,6.99,255811.0,115.0,1,2,3,2,0,7,11,7,29
15070.75,5.99,189614.0,112.0,1,3,3,2,0,7,3,7,19
1182.0,6.99,260632.0,101.0,1,1,2,1,1,7,3,8,5
55924.0,6.99,260632.0,101.0,1,1,2,1,0,7,5,7,20
47534.2,8.99,653717.0,91.0,1,3,2,1,0,7,3,7,19
48004.6,8.99,653717.0,91.0,1,3,2,1,0,7,7,7,23
44671.0,8.99,653717.0,91.0,1,3,2,1,0,7,9,7,25
1182.0,6.99,347787.0,101.0,1,1,2,2,1,7,3,10,7
21060.87,5.99,146156.0,136.0,1,1,2,2,0,7,3,7,25
21016.86,5.99,146156.0,136.0,1,1,2,2,0,7,10,8,1
12297.79,5.99,146156.0,136.0,1,1,2,2,0,7,11,8,1
123599.2,6.99,340387.0,124.0,1,1,2,2,0,7,3,8,1
122760.7,6.99,340387.0,124.0,1,1,2,2,0,7,11,8,9
125276.2,6.99,340387.0,124.0,1,1,2,2,0,7,14,8,12
1382.0,11.99,414499.0,110.0,1,1,2,2,0,7,3,8,5
30728.59,11.99,414499.0,110.0,1,1,2,2,0,7,5,7,29
30728.59,11.99,414499.0,110.0,1,1,2,2,0,7,6,7,30
50129.48,11.99,414499.0,110.0,1,1,2,2,0,7,12,8,5
34445.15,4.99,156629.0,109.0,1,3,1,3,0,7,3,7,18
54836.15,4.99,156629.0,109.0,1,3,1,3,0,7,16,8,5
1610.55,5.99,47504.0,105.0,1,1,3,2,0,7,3,7,19
1182.0,5.99,195186.0,89.0,1,3,2,3,1,7,4,8,6
41291.81,5.99,195186.0,89.0,1,3,2,3,1,7,10,7,26
11692.91,5.99,178153.0,132.0,1,2,2,3,0,7,4,7,22
37342.52,5.99,310835.0,137.0,1,3,2,2,0,7,4,7,24
1182.0,5.99,310835.0,137.0,1,3,2,2,1,7,4,8,6
31218.34,5.99,310835.0,137.0,1,3,2,2,0,7,16,8,8
29844.0,5.99,34990.0,122.0,1,1,1,1,0,7,4,8,16
60039.99,6.99,339321.0,78.0,1,2,1,1,0,7,4,7,22
19236.31,6.99,143931.0,92.0,1,1,3,2,0,7,4,7,24
28893.0,6.99,290887.0,123.0,1,2,5,3,0,7,4,7,22
28893.0,6.99,290887.0,123.0,1,2,5,3,0,7,7,7,23
35077.7,5.99,610649.0,111.0,1,1,2,3,0,7,4,7,22
1182.0,5.99,208163.0,103.0,1,3,2,2,1,7,4,12,5
46005.0,6.99,810557.0,120.0,1,1,2,2,0,7,4,7,22
140.16,4.99,138879.0,124.0,1,2,5,2,0,7,5,7,30
91950.0,8.99,264139.0,136.0,1,3,5,1,0,7,5,7,22
11918.95,4.99,86938.0,111.0,1,3,3,2,0,7,5,7,22
50423.71,4.99,86938.0,111.0,1,3,3,2,0,7,8,7,24
11594.99,5.99,619602.0,139.0,1,1,2,2,0,7,5,7,22
20716.35,5.99,619602.0,139.0,1,1,2,2,0,7,6,7,23
13273.15,4.99,330390.0,117.0,1,1,1,1,0,7,5,7,22
13039.0,4.99,330390.0,117.0,1,1,1,1,0,7,14,7,30
32290.55,8.99,253881.0,110.0,1,1,1,3,0,7,5,7,22
50166.68,8.99,253881.0,110.0,1,1,1,3,0,7,14,7,31
17086.5,5.99,63349.0,97.0,1,1,2,3,0,7,5,7,22
20769.6,5.99,63349.0,97.0,1,1,2,3,0,7,11,7,29
14300.0,6.99,91310.0,106.0,1,3,1,3,0,7,6,8,21
14300.0,6.99,91310.0,106.0,1,3,1,3,0,7,8,8,22
74451.99,5.99,329583.0,114.0,1,2,1,2,0,7,6,7,23
109043.5,5.99,329583.0,114.0,1,2,1,2,0,7,10,7,26
168390.25,5.99,639392.0,99.0,1,3,3,2,0,7,7,8,12
19490.36,5.99,363885.0,115.0,1,3,1,2,0,7,7,7,25
19390.05,5.99,363885.0,115.0,1,3,1,2,0,7,9,7,29
53545.94,4.99,392440.0,109.0,1,3,1,3,0,7,7,7,23
30799.0,6.99,247636.0,117.0,1,3,3,2,0,7,7,8,6
360.0,8.99,92285.0,124.0,1,2,1,1,1,7,7,8,21
30822.0,8.99,92285.0,124.0,1,2,1,1,0,7,9,7,31
48150.15,5.99,710893.0,106.0,1,2,2,1,0,7,7,7,23
60241.9,5.99,710893.0,106.0,1,2,2,1,0,7,9,7,25
83430.5,5.99,710893.0,106.0,1,2,2,1,0,7,12,7,29
48109.8,5.99,710893.0,106.0,1,2,2,1,0,7,14,7,30
59772.54,11.99,529186.0,128.0,1,1,1,3,0,7,7,7,23
54935.0,8.99,449968.0,119.0,1,3,3,3,0,7,7,7,23
29795.01,8.99,449968.0,119.0,1,3,3,3,0,7,8,7,24
50189.4,6.99,217640.0,115.0,1,1,2,1,0,7,8,7,24
39388.1,6.99,132519.0,100.0,1,3,4,1,0,7,8,7,24
20607.41,5.99,157604.0,126.0,1,3,2,1,0,7,8,7,30
47221.5,4.99,560753.0,113.0,1,2,2,1,0,7,8,7,24
15943.5,11.99,103505.0,114.0,1,3,1,2,0,7,8,7,26
46330.56,4.99,324717.0,115.0,1,3,3,3,0,7,8,7,24
46330.56,4.99,324717.0,115.0,1,3,3,3,0,7,12,7,29
67426.25,6.99,623421.0,125.0,1,2,5,2,0,7,8,7,26
15839.4,5.99,79732.0,97.0,1,3,1,2,0,7,9,7,25
37456.71,6.99,47856.0,119.0,1,3,1,3,0,7,9,7,30
37959.14,6.99,47856.0,119.0,1,3,1,3,0,7,12,8,2
19405.93,4.99,435595.0,116.0,1,2,1,2,0,7,9,7,31
38912.46,4.99,435595.0,116.0,1,2,1,2,0,7,11,8,2
36162.75,5.99,88509.0,109.0,1,2,3,1,0,7,9,7,29
46421.55,4.99,44602.0,117.0,1,2,2,2,0,7,9,7,29
44018.69,4.99,44602.0,117.0,1,2,2,2,0,7,14,8,1
2022.48,6.99,433068.0,114.0,1,1,2,3,0,7,9,8,23
2527.24,5.99,599193.0,117.0,1,1,2,2,0,7,9,8,14
1238.84,5.99,599193.0,117.0,1,1,2,2,0,7,11,8,16
3167.29,5.99,599193.0,117.0,1,1,2,2,0,7,13,8,19
66150.01,5.99,641172.0,123.0,1,2,2,1,0,7,9,7,25
25077.35,5.99,641172.0,123.0,1,2,2,1,0,7,16,8,1
37650.83,5.99,177057.0,130.0,1,3,2,2,0,7,10,7,30
30972.3,5.99,177057.0,130.0,1,3,2,2,0,7,11,7,31
76682.8,6.99,251054.0,126.0,1,2,1,2,0,7,10,7,29
32335.0,6.99,237934.0,101.0,1,3,6,1,0,7,10,7,30
1055.6,11.99,481280.0,136.0,1,3,3,2,0,7,10,8,5
47379.0,4.99,87397.0,111.0,1,1,2,2,0,7,10,8,9
41615.0,4.99,87397.0,111.0,1,1,2,2,0,7,11,8,12
41445.0,4.99,87397.0,111.0,1,1,2,2,0,7,14,8,13
55260.0,4.99,87397.0,111.0,1,1,2,2,0,7,14,8,13
120466.8,4.99,87397.0,111.0,1,1,2,2,0,7,16,8,15
55422.0,4.99,87397.0,111.0,1,1,2,2,0,7,16,8,15
37769.02,8.99,378333.0,85.0,1,3,2,3,0,7,10,7,29
27297.15,5.99,320006.0,115.0,1,1,3,2,0,7,10,7,26
89979.7,5.99,560893.0,96.0,1,1,3,1,0,7,10,7,29
21740.23,6.99,329822.0,116.0,1,1,2,1,0,7,10,8,1
99142.35,11.99,459234.0,117.0,1,3,1,1,0,7,11,7,29
39835.5,8.99,1682759.0,93.0,1,2,6,2,0,7,11,7,29
20168.18,8.99,1682759.0,93.0,1,2,6,2,0,7,14,7,31
14625.0,4.99,77840.0,114.0,1,2,2,2,0,7,11,8,16
17543.33,5.99,455258.0,139.0,1,3,4,3,0,7,11,7,31
22044.01,5.99,455258.0,139.0,1,3,4,3,0,7,12,8,1
18075.2,4.99,523024.0,117.0,1,3,1,2,0,7,11,7,29
17231.6,8.99,158626.0,118.0,1,1,2,1,0,7,11,7,29
34294.4,8.99,581151.0,107.0,1,1,1,3,0,7,11,7,29
19555.65,5.99,427938.0,125.0,1,1,1,3,0,7,11,7,26
42950.3,11.99,473309.0,148.0,1,1,6,1,0,7,12,7,29
82534.78,6.99,455263.0,122.0,1,1,2,3,0,7,12,8,5
40407.12,5.99,858472.0,114.0,1,1,2,2,0,7,12,7,31
19307.63,4.99,565862.0,123.0,1,1,1,1,0,7,12,8,1
59549.9,4.99,15866.0,110.0,1,2,1,2,0,7,12,7,29
6716.89,5.99,63103.0,129.0,1,3,4,3,0,7,13,8,22
4054.95,5.99,239747.0,115.0,1,1,4,2,0,7,14,8,28
12609.03,4.99,261593.0,108.0,1,1,3,3,0,7,14,7,31
35356.4,5.99,693878.0,135.0,1,3,3,3,0,7,14,7,30
105919.35,5.99,161124.0,117.0,1,3,3,2,0,7,14,7,30
52493.74,6.99,76203.0,125.0,1,2,2,3,0,7,14,8,5
36764.85,6.99,271513.0,122.0,1,3,2,3,0,7,14,7,30
30804.8,6.99,271513.0,122.0,1,3,2,3,0,7,16,8,1
52350.0,8.99,420306.0,114.0,1,2,1,3,0,7,14,7,30
215216.46,5.99,198378.0,100.0,1,2,3,2,0,7,14,7,30
187998.0,8.99,645586.0,106.0,1,2,2,1,0,7,14,8,1
54095.66,4.99,578646.0,118.0,1,1,1,3,0,7,14,8,1
762.7,6.99,169673.0,110.0,1,1,2,1,0,7,14,9,30
27310.6,5.99,230991.0,108.0,1,3,3,1,0,7,15,8,6
80060.0,4.99,500048.0,91.0,1,3,1,3,0,7,15,7,31
42327.6,5.99,636308.0,120.0,1,1,3,3,0,7,15,8,12
42327.6,5.99,636308.0,120.0,1,1,3,3,0,7,16,8,12
33944.47,8.99,139276.0,89.0,1,2,4,2,0,7,15,7,30
32646.5,6.99,213430.0,130.0,1,3,1,2,0,7,16,8,1
48104.15,5.99,847975.0,125.0,1,2,4,3,0,7,16,8,5
52715.25,5.99,85150.0,145.0,1,1,4,3,0,7,16,8,1
50715.25,5.99,85150.0,145.0,1,1,4,3,0,7,16,8,1
61404.74,6.99,395974.0,114.0,1,1,3,2,0,7,16,9,10
14260.0,5.99,74884.0,91.0,1,1,5,2,0,7,16,8,1
16921.45,6.99,66727.0,99.0,1,1,2,2,0,7,16,8,6
18065.66,5.99,431425.0,96.0,1,3,2,3,0,7,16,8,12
20039.0,8.99,371552.0,162.0,1,3,3,2,0,7,17,8,2
68681.1,8.99,371552.0,162.0,1,3,3,2,0,7,19,8,5
945.6,8.99,345097.0,151.0,1,3,3,2,0,8,5,9,5
22077.69,4.99,239337.0,115.0,1,1,1,2,0,7,17,8,5
21877.35,4.99,239337.0,115.0,1,1,1,2,0,7,19,8,5
43022.7,6.99,629930.0,121.0,1,3,1,2,0,7,17,8,2
25813.62,6.99,629930.0,121.0,1,3,1,2,0,7,18,8,5
14815.0,5.99,236787.5,115.0,1,1,2,2,0,7,17,8,5
29245.0,5.99,255162.0,142.0,1,1,2,2,0,8,8,8,26
46786.5,5.99,62957.0,114.0,1,3,1,2,0,7,17,8,22
46066.5,5.99,62957.0,114.0,1,3,1,2,0,7,17,8,22
187146.0,5.99,62957.0,114.0,1,3,1,2,0,7,17,8,22
184266.0,5.99,62957.0,114.0,1,3,1,2,0,7,17,8,22
46546.5,5.99,62957.0,114.0,1,3,1,2,0,7,21,8,26
187146.0,5.99,62957.0,114.0,1,3,1,2,0,7,22,8,27
46066.2,5.99,62957.0,114.0,1,3,1,2,0,7,22,8,27
46546.5,5.99,62957.0,114.0,1,3,1,2,0,7,23,8,28
46145.0,5.99,62957.0,114.0,1,3,1,2,0,7,24,8,29
46292.0,5.99,62957.0,114.0,1,3,1,2,0,7,25,8,30
186540.0,5.99,62957.0,114.0,1,3,1,2,0,7,25,8,30
34869.98,5.99,62957.0,114.0,1,3,1,2,0,7,25,8,16
67810.0,5.99,62957.0,114.0,1,3,1,2,0,7,25,8,30
46635.0,5.99,62957.0,114.0,1,3,1,2,0,7,25,8,30
61200.0,5.99,62957.0,114.0,1,3,1,2,0,7,25,8,30
46635.0,5.99,62957.0,114.0,1,3,1,2,0,7,26,9,2
183600.0,5.99,62957.0,114.0,1,3,1,2,0,7,29,9,3
68104.0,5.99,62957.0,114.0,1,3,1,2,0,7,29,9,3
46145.0,5.99,62957.0,114.0,1,3,1,2,0,7,31,9,5
46390.0,5.99,62957.0,114.0,1,3,1,2,0,7,31,9,5
45900.0,5.99,62957.0,114.0,1,3,1,2,0,7,31,9,5
61935.0,5.99,62957.0,114.0,1,3,1,2,0,7,31,9,5
31943.98,5.99,62957.0,114.0,1,3,1,2,0,7,31,8,22
61935.0,5.99,246880.0,107.0,1,3,1,2,0,8,1,9,6
